bookid	language	lc_classifications	lccn	ocaid	oclc_numbers	publish_country	year	publish_places	publishers	title	authorbirth	workyear	author	nwords	country	state	author_age	lc0	lc1	lc2	aLanguage	authorBirth_year
318055	eng	GV943.4 .F655 1994	94001910	illustratedlawso00fisc	30035627	tnu	1994	Nashville	Ideals Children's Books	The illustrated laws of soccer	1952	1994	"Fischer, George"	NULL	USA	TN	42	G	GV	943	eng	1952
992099	eng	PS3551.C487 P3 1994	94001922	patronsaintofunm00acke	0	nyu	1994	New York	St. Martin's Press	The patron saint of unmarried women	1955	NULL	Karl Ackerman	NULL	USA	NY	39	NULL	PS	3551	eng	1955
992100	eng	PS3569.A263 S23 1994	94001924	sacredlipsofbron00sado	0	nyu	1994	New York	St. Martin's Press	Sacred lips of the Bronx	NULL	1994	Douglas Sadownick	NULL	USA	NY	NULL	NULL	PS	3569	eng	NULL
310132	eng	KF4290.Z9 L58 1994	94001939	dealmakinginfilm00litw	0	cau	1994	Los Angeles	Silman-James Press	Dealmaking in the film & television industry	NULL	1994	Mark Litwak	NULL	USA	CA	NULL	K	KF	4290	eng	NULL
290704	eng	LB3060.33.G45 C6695 199	94001956	contemporarysged00mulc	0	ilu	1994	Chicago	Contemporary Books	Contemporary's GED	NULL	NULL	NULL	NULL	USA	IL	NULL	L	LB	3060	eng	NULL
992101	eng	PR6054.I35 Y4 1994	94001980	yellowroomconspi00dick	29668004	nyu	1994	New York	Mysterious Press	The yellow room conspiracy	1927	1994	Peter Dickinson	NULL	USA	NY	67	NULL	PR	6054	eng	1927
752008	eng	D113 .M42 1994	94001981	medievalreader00cantrich	0	nyu	1994	New York	HarperCollins Publishers	The medieval reader	NULL	NULL	NULL	NULL	USA	NY	NULL	D	D	113	eng	NULL
531333	eng	PS3562.A865 E39 1994	94001986	empyrioniisiegeo00lawh	29668020	ilu	1994	"Wheaton, Ill"	Crossways Books	Empyrion II	NULL	1994	Steve Lawhead	NULL	USA	IL	NULL	P	PS	3562	eng	NULL
926685	eng	PN165 .F54 1994	94001988	fightingwordswri00char	29704199	ncu	1994	"Chapel Hill, N.C"	Algonquin Books of Chapel Hill	Fighting words	NULL	NULL	NULL	NULL	USA	NC	NULL	P	PN	165	eng	NULL
640370	eng	PS3556.I8115 D4 1994	94001997	delusionsofgrand00fish	0	nyu	1994	New York	Simon & Schuster	Delusions of grandma	1956	1994	Carrie Fisher	NULL	USA	NY	38	P	PS	3556	eng	1956
419111	eng	R727.3 .S75 1994	94002001	smartpatientgood00srib	0	nyu	1994	New York	Walker and Co.	"Smart patient, good medicine"	NULL	1994	Richard L. Sribnick	NULL	USA	NY	NULL	R	R	727	eng	NULL
585853	eng	PR6051.L363 H68 1994	94002033	houseofhope00alex	29704278	nyu	1994	New York	St. Martin's Press	The house of hope	1927	1992	Kate Alexander	NULL	USA	NY	67	P	PR	6051	eng	1927
566258	eng	PN6084.E38 L57 1994	94002043	littlelearningis00char	29795354	nyu	1994	New York	St. Martin's Press	A Little learning is a dangerous thing	NULL	NULL	NULL	NULL	USA	NY	NULL	P	PN	6084	eng	NULL
101087	eng	E840.8.H29 R63 1994	94002048	leadingchargeorr00rode	0	nvu	1994	"Carson City, NV"	Gold Leaf Press	Leading the charge	1941	1994	Lee Roderick	NULL	USA	NV	53	E	E	840	eng	1941
302251	eng	HQ759.915 .A44 1994	94002063	inpraiseofsingle00alex	0	mau	1994	Boston	Houghton Mifflin	In praise of single parents	NULL	1994	Shoshana Alexander	NULL	USA	MA	NULL	H	HQ	759	eng	NULL
992102	eng	PS3573.E4145 U55 1994	94002085	roacheshavenokin00weis	0	nyu	1994	New York	High Risk Books/Serpent's Tail	The roaches have no king	NULL	1994	Daniel Evan Weiss	NULL	USA	NY	NULL	NULL	PS	3573	eng	NULL
465245	eng	PN6071.P29 P53 1994	94002089	placeinworldcall00barc	29795467	cau	1994	"San Francisco, CA"	Chronicle Books	A Place in the world called Paris	1959	NULL	Steven Barclay	NULL	USA	CA	35	P	PN	6071	eng	1959
527373	eng	RC81 .A543 1994	94002116	americanmedguide00clay	29795621	nyu	1994	New York	Random House	The American Medical Association family medical guide	NULL	NULL	NULL	NULL	USA	NY	NULL	R	RC	81	eng	NULL
23386	eng	QL737.C23 S34513 1995	94002119	lynx00schn	29795653	mnu	1995	Minneapolis	Carolrhoda Books	Lynx	1950	1995	"Schneider, Jost"	NULL	USA	MN	45	Q	QL	737	eng	1950
992103	eng	PS3562.O67 F54 1994	94002144	fieldnotesgracen00lope	0	nyu	1994	New York	A.A. Knopf	Field notes	1945	1994	Barry Holstun Lopez	NULL	USA	NY	49	NULL	PS	3562	eng	1945
648156	eng	U53.G37 A3 1994	94002148	codenamecopperhe00garn	0	nyu	1994	New York	Simon & Schuster	"Code name, Copperhead"	1934	1994	Joe R. Garner	NULL	USA	NY	60	U	U	53	eng	1934
915146	eng	LC197 .M35 1994	94002158	feministclassroo00mahe	0	nyu	1994	"New York, NY"	BasicBooks	The feminist classroom	NULL	1994	Frances A. Maher	NULL	USA	NY	NULL	L	LC	197	eng	NULL
632483	eng	BJ1611.2 .Z52 1994	94002161	overtopzigl00zigl	0	tnu	1994	Nashville	T. Nelson	Over the top	NULL	1994	Zig Ziglar	NULL	USA	TN	NULL	B	BJ	1611	eng	NULL
849493	eng	KF545.Z9 S55 1994	94002171	adoptionlegalgui00siff	29795831	nju	1994	"Hawthorne, NJ"	Career Press	Adoption	1956	1993	Kelly Allen Sifferman	NULL	USA	NJ	38	K	KF	545	eng	1956
11736	eng	QA76.73.B3 C658 1998	99226260	beginningvisualb00conn	39971766	nyu	1998	"Birmingham, U.K"	Wrox Press	Beginning Visual Basic 6 database programming	1952	NULL	"Connell, John"	NULL	USA	NY	46	Q	QA	76	eng	1952
992104	eng	HD57.7 .B463 1994	94002182	learningtoleadwo00benn	0	mau	1994	"Reading, Mass"	Addison-Wesley Pub. Co.	Learning to lead	NULL	1994	Warren G. Bennis	NULL	USA	MA	NULL	NULL	HD	57	eng	NULL
221117	eng	GN293 .D44 1995	94002186	howtomakemummyta00deem	29908632	mau	1995	Boston	Houghton Mufflin	How to make a mummy talk	NULL	1992	James M. Deem	NULL	USA	MA	NULL	G	GN	293	eng	NULL
179002	eng	NC1766.U52 D5542 1994	94002207	ultimatedisneytr08near	29795985	nyu	1994	New York	Hyperion	The ultimate Disney trivia book 2	NULL	1994	Kevin F. Neary	NULL	USA	NY	NULL	N	NC	1766	eng	NULL
895877	eng	TX767.C5 F54 1994	94002221	mrsfieldsilovech00fiel	29845527	vau	1994	"Alexandria, VA"	Time-Life Custom Pub.	Mrs. Fields I love chocolate! cookbook	NULL	1994	Debbi Fields	NULL	USA	VA	NULL	T	TX	767	eng	NULL
314034	eng	PS3565.C497 M34 1994	94002234	mallorysoracle00ocon	0	nyu	1994	New York	G.P. Putnam's	Mallory's oracle	1947	1995	Carol O'Connell	NULL	USA	NY	47	P	PS	3565	eng	1947
581883	eng	F746.3 .P45 1995	94002235	idahopel00pelt	29845593	mnu	1995	"Minneapolis, Minn"	Lerner Publications Co.	Idaho	NULL	1995	Kathy Pelta	NULL	USA	MN	NULL	F	F	746	eng	NULL
702111	eng	N6537.R4 V33 1994	94002240	fredericremingto00vans	29702269	nyu	1994	New York	F. Watts	Frederic Remington	NULL	NULL	Elizabeth Van Steenwyk	NULL	USA	NY	NULL	N	N	6537	eng	NULL
500060	eng	E185.86 .A334 1994	94002281	africanamericanm00jone	0	nju	1994	"New Brunswick, NJ, USA"	Transaction Publishers	African American males	NULL	NULL	Dionne J. Jones	NULL	USA	NJ	NULL	E	E	185	eng	NULL
763654	eng	HQ834 .R618 1994	94002312	divorce00roge	0	nyu	1996	New York	G.P. Putnam's	Divorce	1919	1996	Fred Rogers	NULL	USA	NY	77	H	HQ	834	eng	1919
744292	eng	ML460 .M947 1994	94002318	musicart00time	0	vau	1994	"Alexandria, Va"	Time-Life Books	Music & art.	NULL	NULL	NULL	NULL	USA	VA	NULL	M	ML	460	eng	NULL
19367	eng	Q164 .S56 1994	94002319	simpleexperiment00alex	0	vau	1994	"Alexandria, Va"	Time-Life Books	Simple experiments.	NULL	NULL	NULL	NULL	USA	VA	NULL	Q	Q	164	eng	NULL
554552	eng	SF290.U6 A84 1994	94002321	wildriderisetrag01hage	29702384	nyu	1994	New York	Holt	Wild ride	NULL	1994	Ann Hagedorn	NULL	USA	NY	NULL	S	SF	290	eng	NULL
690516	eng	QA76.9.D3 P72936 1994	94002326	microcomputerdat00prat	29754866	cau	1994	"Danvers, Mass"	Boyd & Fraser	Microcomputer database management using Paradox for Windows	1945	1994	Philip J. Pratt	NULL	USA	CA	49	Q	QA	76	eng	1945
992105	eng	PS3576.O45 N6 1994	94002336	notofwaronly00zoll	0	nyu	1994	New York	Forge	Not of war only	NULL	1994	Norman Zollinger	NULL	USA	NY	NULL	NULL	PS	3576	eng	NULL
403748	eng	PZ5 .F2148 1994	94002338	fantasystories00jone	0	nyu	1994	New York	Kingfisher	Fantasy stories	NULL	NULL	Diana Wynne Jones	NULL	USA	NY	NULL	P	PZ	5	eng	NULL
759821	eng	PR6056.R43 C43 1994	94002347	charliesapprenti00free	0	nyu	1994	New York	St. Martin's Press	Charlie's apprentice	NULL	NULL	"Freemantle, Brian."	NULL	USA	NY	NULL	P	PR	6056	eng	NULL
236495	eng	PS3566.O36 V65 1994	94002350	voicesofheaven00pohl	0	nyu	1994	New York	TOR	The voices of heaven	1919	NULL	Frederik Pohl	NULL	USA	NY	75	P	PS	3566	eng	1919
992106	eng	QA76.9.D3 M555 1994	94002359	microsoftaccess00cata	0	wau	1994	"Redmond, WA"	Microsoft Press	Microsoft Access 2 for Windows step by step	NULL	NULL	"Catapult, Inc"	NULL	USA	WA	NULL	NULL	QA	76	eng	NULL
783145	eng	LC212.42 .S53 1994	94002382	battlingbiasstru00side	29702595	nyu	1994	New York	Viking	Battling bias	NULL	NULL	Ruth Sidel	NULL	USA	NY	NULL	L	LC	212	eng	NULL
748113	eng	HF3021 .M557 1994	94002392	howcadillacgotit00ming	29702614	nyu	1994	New York	HarperBusiness	How the Cadillac got its fins	1952	1994	Jack Mingo	NULL	USA	NY	42	H	HF	3021	eng	1952
376727	eng	QA76.9.A25 S354 1994	94002412	informationwarfa00schwrich	0	nyu	1994	New York	Thunder's Mouth Press	Information warfare	NULL	1994	Winn Schwartau	NULL	USA	NY	NULL	Q	QA	76	eng	NULL
945825	eng	GV875.C78 K73 1994	94002423	milehighmadnessy00krav	29702697	nyu	1994	New York	Times Books	Mile high madness	1960	1994	Bob Kravitz	NULL	USA	NY	34	G	GV	875	eng	1960
286822	eng	PS3562.A256 B45 1994	94002429	shadowedmemories00lacy	0	oru	1994	"Sisters, Or"	Multnomah Books	Beloved enemy	NULL	NULL	Al Lacy	NULL	USA	OR	NULL	P	PS	3562	eng	NULL
337513	fre	LB1115 .C659 1916	99226291	psychologedele00clap	9200084	sz	1916	Gen	Kundig	Psychologie de l'enfant et peíÅdagogie expeíÅrimentale	1873	NULL	Edouard ClaparÌ¬de	NULL	Switzerland	NULL	43	L	LB	1115	fre	1873
469152	eng	BL624 .T667 1994	94002457	songsfrommountai00toor	29751520	nyu	1994	New York	St. Martin's Press	Songs from the mountain	NULL	1994	Djohariah Toor	NULL	USA	NY	NULL	B	BL	624	eng	NULL
476852	eng	PG3476.C485 S5813 1994	94002490	sofiapetrovna00chukrich	0	ilu	1994	"Evanston, Ill"	Northwestern University Press	Sofia Petrovna	NULL	NULL	LidiiêÁa•üÁ Korneevna ChukovskaiêÁa•üÁ	NULL	USA	IL	NULL	P	PG	3476	eng	NULL
120638	eng	GR705 .J46 1994	94002499	ducksbreathmouse00jenk	29908648	nyu	1994	New York	Ticknor & Fields	Duck's breath and mouse pie	1952	1994	Steve Jenkins	NULL	USA	NY	42	G	GR	705	eng	1952
357154	eng	HF5415.5 .B33 1994	94002500	satisfactionguar00bagg	29846069	tnu	1994	"Nashville, Tenn"	Rutledge Hill Press	Satisfaction guaranteed	NULL	1994	Byrd Baggett	NULL	USA	TN	NULL	H	HF	5415	eng	NULL
818339	eng	QH367.1 .D3413 1995	94002541	animalsoriginsev00dals	30035857	txu	1995	"Austin, Tex"	Raintree Steck-Vaughn	Animals	NULL	1994	Cristiano Dal Sasso	NULL	USA	TX	NULL	Q	QH	367	eng	NULL
449915	eng	E98.F6 C13 1994	94002602	keepersofnightna00cadu	29796708	cou	1994	"Golden, Colo"	Fulcrum Pub.	Keepers of the night	NULL	NULL	Michael J. Caduto	NULL	USA	CO	NULL	E	E	98	eng	NULL
972608	eng	HC79.T4 K44 1994	94002620	outofcontrolrise00kell	0	mau	1994	"Reading, Mass"	Addison-Wesley	Out of control	1952	1994	"Kelly, Kevin"	NULL	USA	MA	42	H	HC	79	eng	1952
771462	eng	RC685.C6 W547 1994	94002624	angerkillssevent00will	0	nyu	1994	New York	HarperCollins Publishers	Anger kills	1940	1993	Redford B. Williams	NULL	USA	NY	54	R	RC	685	eng	1940
961068	eng	RB111 .R62 1994	94002629	robbinspathologi00cotr	0	pau	1994	Philadelphia	Saunders	Robbins pathologic basis of disease.	1932	1989	Ramzi S. Cotran	NULL	USA	PA	62	R	RB	111	eng	1932
484547	eng	PS3554.E887 E34 1994	94002670	edgeofhonor00deut	29702927	nyu	1994	New York	St. Martin's Press	The edge of honor	1941	NULL	Peter T. Deutermann	NULL	USA	NY	53	P	PS	3554	eng	1941
616971	eng	PZ7.L979739 Gy 1994	94002674	gypsydavey00lync	0	nyu	1994	New York	HarperCollins	Gypsy Davey	NULL	1994	Chris Lynch	NULL	USA	NY	NULL	P	PZ	7	eng	NULL
310133	eng	KFC132 .Z33 1994	94002697	howtoadoptyourst00zago	29703014	cau	1994	Berkeley	Nolo Press	How to adopt your stepchild in California	NULL	1979	Frank Zagone	NULL	USA	CA	NULL	K	KF	132	eng	NULL
686867	eng	GV884.M85 M67 1994	94002704	chrismullinsures00morg	0	mnu	1994	Minneapolis	Lerner Publications	Chris Mullin	NULL	1994	Terri Morgan	NULL	USA	MN	NULL	G	GV	884	eng	NULL
205666	eng	SF433 .C67 1994	94002725	intelligenceofd00core	0	nyu	1994	New York	Free Press	The intelligence of dogs	NULL	1994	Stanley Coren	NULL	USA	NY	NULL	S	SF	433	eng	NULL
926686	eng	TX715.2.S68 P583 1994	94002743	southernhospital00pitz	29796795	aru	1994	Little Rock	August House Publishers	Southern hospitality cookbook	NULL	1994	Sara Pitzer	NULL	USA	AR	NULL	T	TX	715	eng	NULL
992107	eng	PZ7.L5595 Wh 1996	94002769	whatssoterriblea00lern	0	nyu	1996	New York	HarperCollins	What's so terrible about swallowing an apple seed?	NULL	1996	Harriet Goldhor Lerner	NULL	USA	NY	NULL	NULL	PZ	7	eng	NULL
667520	eng	PZ7.B4483 Beff 1994	94002772	berenstainbeargall00bere	0	nyu	1994	New York	Random House	The Berenstain Bears and the galloping ghost	1923	NULL	Stan Berenstain	NULL	USA	NY	71	P	PZ	7	eng	1923
798730	eng	PZ7.P31495 Ev 1994	94002799	evenmorescarysto00pear	30035928	cau	1994	Los Angeles	Price Stern Sloan	Even more scary stories for sleepovers	NULL	NULL	Q. L. Pearce	NULL	USA	CA	NULL	P	PZ	7	eng	NULL
992108	eng	PZ7.P44197 Iac 1994	94002801	ihatecompany00pete	30035934	nyu	1994	"New York, N.Y"	Dutton's Children's Books	I hate company	NULL	NULL	P. J. Petersen	NULL	USA	NY	NULL	NULL	PZ	7	eng	NULL
779375	eng	HQ759 .T48 1994	94002807	mythsofmotherhoo00thurrich	0	mau	1994	Boston	Houghton Mifflin	The myths of motherhood	NULL	1994	Shari Thurer	NULL	USA	MA	NULL	H	HQ	759	eng	NULL
713686	eng	E169.Z8 M3534 1994	94002814	asseenontvvisual00marl	0	mau	1994	"Cambridge, Mass"	Harvard University Press	As seen on TV	NULL	1994	Karal Ann Marling	NULL	USA	MA	NULL	E	E	169	eng	NULL
759822	eng	F786 .M866 1994	94002815	harveygirlswomen00morr	0	nyu	1994	New York	Walker and Co.	The Harvey girls	NULL	1994	Juddi Morris	NULL	USA	NY	NULL	F	F	786	eng	NULL
992109	eng	PS3551.L4168 S53 1994	94002833	shatteredsphere00alle	29797002	nyu	1994	New York	TOR	The shattered sphere	1957	NULL	Roger MacBride Allen	NULL	USA	NY	37	NULL	PS	3551	eng	1957
519650	eng	KF4819.6 .M47 1994	94002842	understandingimm00merrrich	29797059	nju	1994	"Hawthorne, NJ"	Career Press	Understanding immigration law	1942	1992	Nancy-Jo Merritt	NULL	USA	NJ	52	K	KF	4819	eng	1942
531334	eng	HQ76.8.U5 S57 1994	94002878	queerinamericase00sign	29797260	nyu	1994	New York	Anchor Books	Queer in America	1960	1993	Michelangelo Signorile	NULL	USA	NY	34	H	HQ	76	eng	1960
992110	eng	PN1995.9.P7 B37 1994	94002913	filmproduction00bern	0	enk	1994	Oxford	Focal Press	Film production	1958	1994	Steven Bernstein	NULL	UK	NULL	36	NULL	PN	1995	eng	1958
755957	eng	PE1483 .C56 1994	94002922	letterwriterbook00cobb	0	nyu	1994	"Pleasantville, N.Y"	Reader's Digest Kids	Letter writer book	NULL	NULL	Nancy J. Cobb	NULL	USA	NY	NULL	P	PE	1483	eng	NULL
550565	eng	KF4175.Z9 F55 1995	94002952	teacherslaw00fisc	30078412	nyu	1995	"White Plains, N.Y"	Longman	Teachers and the law	1924	1981	"Fischer, Louis"	NULL	USA	NY	71	K	KF	4175	eng	1924
992111	eng	PR6059.N522 D33 1994	94002971	daddy00ingl	29752156	nyu	1994	New York	Pocket Books	Daddy	NULL	1994	Janet Inglis	NULL	USA	NY	NULL	NULL	PR	6059	eng	NULL
992112	eng	TX819.V5 R43 1994	94003032	dashofelegance00reav	0	nyu	1994	New York	Macmillan	A dash of elegance	1948	1994	Charles Reavis	NULL	USA	NY	46	NULL	TX	819	eng	1948
964940	eng	GV865.A1 B865 1994	94003069	majorleaguedad00burk	29797733	cou	1994	"Colorado Springs, CO"	Focus on the Family	Major league dad	1959	1994	"Burke, Tim"	NULL	USA	CO	35	G	GV	865	eng	1959
535042	eng	GF21 .E25 1994	94003090	ecologymerc00merc	0	nju	1994	"Atlantic Highlands, N.J"	Humanities Press	Ecology	NULL	NULL	Carolyn Merchant	NULL	USA	NJ	NULL	G	GF	21	eng	NULL
791078	eng	TT872 .H38 1994	94003100	createyourowngre00haus	0	ohu	1994	"Cincinnati, Ohio"	North Light Books	Create your own greeting cards & gift wrap with Priscilla Hauser	NULL	1994	Priscilla Hauser	NULL	USA	OH	NULL	T	TT	872	eng	NULL
652055	eng	HF5382.7 .H37 1994	94003108	findingjobafter500hart	29797796	nju	1994	"Hawthorne, NJ"	Career Press	Finding a job after 50	1940	1994	Terry Harty	NULL	USA	NJ	54	H	HF	5382	eng	1940
992113	eng	TX354 .B46 1995	94003147	introductoryfood00benn	0	nyu	1995	New York	Macmillan College Pub. Co.	Introductory foods	1925	1975	Marion Bennion	NULL	USA	NY	70	NULL	TX	354	eng	1925
407506	eng	RA776.5 .P39 1994	94003181	soundmindsoundbopel00pell	29843465	nyu	1994	New York	Simon & Schuster	"Sound mind, sound body"	NULL	1994	Kenneth R. Pelletier	NULL	USA	NY	NULL	R	RA	776	eng	NULL
535043	eng	NK4005.A1 B35 1994	94003191	warmansamericanp00bagd	0	pau	1994	"Radnor, Pa"	Wallace-Homestead Book Co.	Warman's American pottery and porcelain	NULL	1994	Susan D. Bagdade	NULL	USA	PA	NULL	N	NK	4005	eng	NULL
992114	eng	PR6051.I65 G65 1993b	94003322	goingconcern00aird	0	nyu	1993	New York	St. Martin's Press	A going concern	1930	1993	Catherine Aird	NULL	USA	NY	63	NULL	PR	6051	eng	1930
159249	eng	PR2982 .S47 1995	94003351	shakespearesengl00velzuoft	0	nyu	1996	"Binghamton, N.Y"	Medieval & Renaissance Texts & Studies	Shakespeare's English histories	NULL	NULL	NULL	97119	USA	NY	NULL	P	PR	2982	eng	NULL
992115	eng	PS3572.I6 S23 1995	94003357	sadunderwearothe00vior	30666784	nyu	1995	New York	Atheneum Books for Young Readers	Sad underwear	NULL	1995	Judith Viorst	NULL	USA	NY	NULL	NULL	PS	3572	eng	NULL
492292	eng	PZ8.1.C863 St 1994	94003363	storyofkingarthu00craw	30544770	nyu	1994	New York	Dover Publications	The story of King Arthur	1941	1994	"Crawford, Tom"	NULL	USA	NY	53	P	PZ	8	eng	1941
992116	eng	TT160 .F45 1994	94003373	felicityscraftbo00ever	0	wiu	1994	"Middleton, Wis"	Pleasant Co. Publications	Felicity's craft book	NULL	NULL	Jodi Evert	NULL	USA	WI	NULL	NULL	TT	160	eng	NULL
992117	eng	PS3569.C3247 Z57 1994	94003392	richardscarry00berg	0	mnu	1994	"Edina, Minn"	Abdo & Daughters	Richard Scarry	NULL	1994	Julie Berg	NULL	USA	MN	NULL	NULL	PS	3569	eng	NULL
652056	eng	PN4874.R43 A3 1994	94003397	hellwithpolitics00reno	30815674	gau	1994	Atlanta	Peachtree Publishers	The hell with politics	NULL	1994	Jane Wood Reno	NULL	USA	GA	NULL	P	PN	4874	eng	NULL
783146	eng	PS3563.A8359 J68 1994	94003407	journalistnovel00math	0	mau	1994	Boston	D.R. Godine	The journalist	1930	1994	Harry Mathews	NULL	USA	MA	64	P	PS	3563	eng	1930
236496	eng	LC3965 .L46 1995	94003463	teachingspecials00lewi	0	nju	1995	"Englewood Cliffs, N.J"	Merrill	Teaching special students in the mainstream	NULL	1983	Rena B. Lewis	NULL	USA	NJ	NULL	L	LC	3965	eng	NULL
190459	eng	GV508 .A52 1994	94003467	crunchlatestmost00amen	0	enk	1994	London	Vermilion	The crunch	NULL	1994	Karen Amen	NULL	UK	NULL	NULL	G	GV	508	eng	NULL
686868	eng	PS3563.A31166 C36 1994	94003481	cardinaloffens00mcin	0	nyu	1994	New York	St. Martin's Press	A cardinal offense	NULL	NULL	Ralph M. McInerny	NULL	USA	NY	NULL	P	PS	3563	eng	NULL
964941	eng	HQ770 .S4 1995	94003504	disciplinebookev00sear	0	mau	1995	Boston	"Little, Brown and Co."	The discipline book	NULL	NULL	"Sears, William M.D."	NULL	USA	MA	NULL	H	HQ	770	eng	NULL
992118	eng	BV199.G39 E68 1995	94003516	equalriteslesbia00cher	0	kyu	1995	"Louisville, Ky"	Westminster/John Knox Press	Equal rites	1957	NULL	Kittredge Cherry	NULL	USA	KY	38	NULL	BV	199	eng	1957
644084	eng	GV863.155 .B53 1994	94003526	baseballwithlati00bjar	0	ncu	1994	"Jefferson, N.C"	McFarland	Baseball with a Latin beat	NULL	1994	Peter C. Bjarkman	NULL	USA	NC	NULL	G	GV	863	eng	NULL
376728	eng	BV255 .H33513 1994	94003527	godswordfortoday00hall	30667135	mnu	1994	Minneapolis	Augsburg	God's word for today	1879	1937	Ole Hallesby	NULL	USA	MN	115	B	BV	255	eng	1879
167112	eng	BR115.P7 W26 1994	94003533	soulofpoliticspr00wall	0	nyu	1994	"New York, NY"	New Press	The soul of politics	NULL	1994	Jim Wallis	NULL	USA	NY	NULL	B	BR	115	eng	NULL
755958	eng	HD6095 .C64 1995	94003614	rosieriveterwome00colm	0	nyu	1995	New York	Crown Publishers	Rosie the riveter	NULL	1995	Penny Colman	NULL	USA	NY	NULL	H	HD	6095	eng	NULL
6	eng	HF5382.7 .K55 1994	94003615	careercoachcarol00klei	30739450	ilu	1994	"Chicago, Ill"	Dearborn Financial Pub.	The career coach	NULL	1994	Carol Kleiman	NULL	USA	IL	NULL	H	HF	5382	eng	NULL
395895	eng	RC607.A26 G56 1994	94003620	beingblessing54w00gold	30779964	cau	1994	"Los Angeles, CA"	Alef Design Group	Being a blessing	1955	1994	Harris R. Goldstein	NULL	USA	CA	39	R	RC	607	eng	1955
964942	eng	HF5718.3 .C64 1995	94003627	howtomakemoneywr00coll	30739468	nyu	1995	New York	Berkley Pub.	How to make money writing corporate communications	NULL	1995	Maryclaire Collins	NULL	USA	NY	NULL	H	HF	5718	eng	NULL
58337	eng	BV4870 .B4275 1995	94003642	bedtimeprayers00parr	0	txu	1995	Dallas	Word Kids	Bedtime prayers	NULL	NULL	NULL	NULL	USA	TX	NULL	B	BV	4870	eng	NULL
469153	eng	BX8656 .G54 1994	94003696	walktallyouredau00glen	30894742	utu	1994	"Salt Lake City, Utah"	Deseret Book Co.	"Walk tall, you're a daughter of God"	1953	1994	Jamie Glenn	NULL	USA	UT	41	B	BX	8656	eng	1953
19368	eng	GV452 .S5 1994	94003725	extraordinarypla00sher	30815758	mau	1994	"Holbrook, Mass"	B. Adams	Extraordinary play with ordinary things	NULL	1992	Barbara Sher	NULL	USA	MA	NULL	G	GV	452	eng	NULL
826218	eng	GT4986.A1 E94 1994	94003752	everythingchrist00bevi	0	mau	1994	"Holbrook, Mass"	B. Adams	The everything Christmas book	NULL	NULL	NULL	NULL	USA	MA	NULL	G	GT	4986	eng	NULL
992119	eng	PL865.A489 T6713 1994	94003758	trashyama00yama	0	nyu	1994	New York	Kodansha International	Trash	1959	1991	Eimi Yamada	NULL	USA	NY	35	NULL	PL	865	eng	1959
597450	eng	PS3573.I5326 L66 1994	94003772	longwalkupwaters00wins	0	nyu	1994	New York	St. Martin's Press	A long walk up the water slide	1953	1994	Don Winslow	NULL	USA	NY	41	P	PS	3573	eng	1953
217258	eng	PS3560.A35 M87 1994	94003774	murderatmuseumof00jahn	30815834	nyu	1994	New York	St. Martin's Press	Murder at the Museum of Natural History	NULL	NULL	Mike Jahn	NULL	USA	NY	NULL	P	PS	3560	eng	NULL
992120	eng	PS3551.N4134 G75 1994	94003785	grizzlymystery00andr	0	nyu	1994	New York	St. Martin's Press	"Grizzly, a mystery"	NULL	NULL	Christine Andreae	NULL	USA	NY	NULL	NULL	PS	3551	eng	NULL
806603	eng	RC387.5 .K74 1994	94003841	awakeagain00krie	29843566	txu	1994	"Waco, Tex"	WRS Pub.	Awake again	NULL	1994	Martin Krieg	NULL	USA	TX	NULL	R	RC	387	eng	NULL
802727	eng	SD426 .H57 1994	94003858	conspiracyofopti00hirt	0	nbu	1994	Lincoln	University of Nebraska Press	A conspiracy of optimism	1954	1994	Paul W. Hirt	NULL	USA	NB	40	S	SD	426	eng	1954
190460	eng	PS3565.A8 F69 1994	94003897	foxfireconfessio00oate	0	nyu	1994	New York	Plume	Foxfire	1938	NULL	Joyce Carol Oates	NULL	USA	NY	56	P	PS	3565	eng	1938
488344	eng	QP301 .W6749 1994	94003913	physiologyofspor00wilm	0	ilu	1994	"Champaign, IL"	Human Kinetics	Physiology of sport and exercise	1938	1994	Jack H. Wilmore	NULL	USA	IL	56	Q	QP	301	eng	1938
550566	eng	HM213 .S225 1994	94003950	representationso00said	0	nyu	1994	New York	Pantheon Books	Representations of the intellectual	NULL	1994	Edward W. Said	NULL	USA	NY	NULL	H	HM	213	eng	NULL
